#------------------------------------
# ENERGY HISTORY
#------------------------------------
#               kin       intermol           elec            vib          rot-J          rot-L            tot     formula
#                eV             eV             eV             eV             eV             eV               
#           -------        -------       --------       --------        -------          -----        -------
 n          0.62773        0.00000    -3089.73541        3.99530        0.14985        0.07432    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.79790        0.00000    -3089.73541        3.01760        0.02487        0.00682    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.78763        0.00000    -3089.73541        3.03054        0.02487        0.00416    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.75398        0.00000    -3089.73541        4.05815        0.02487        0.01020    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.84211        0.00000    -3089.73541        2.96785        0.02487        0.01236    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.37030        0.00000    -3089.73541        4.44029        0.02487        0.01173    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.40418        0.00000    -3089.73541        4.44029        0.00185        0.00088    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          3.92117        0.00000    -3089.73541        0.92331        0.00185        0.00086    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          3.92172        0.00000    -3089.73541        0.92331        0.00185        0.00032    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.45529        0.00000    -3089.73541        3.92023        0.32889        0.14279    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.10681        0.00000    -3089.73541        4.33571        0.32889        0.07579    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.05257        0.00000    -3089.73541        4.33571        0.32889        0.13002    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.01304        0.00000    -3089.73541        4.33571        0.32889        0.16956    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.36234        0.00000    -3089.73541        4.13937        0.32889        0.01660    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          1.65257        0.00000    -3089.73541        2.85218        0.32889        0.01357    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.36348        0.00000    -3089.73541        3.14642        0.32889        0.00842    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.17249        0.00000    -3089.73541        2.54126        1.85512        0.27832    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.10463        0.00000    -3089.73541        2.66844        1.85512        0.21901    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.24012        0.00000    -3089.73541        2.66844        1.85512        0.08352    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.46304        0.00000    -3089.73541        3.35380        0.02960        0.00076    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.20590        0.00000    -3089.73541        3.61120        0.02960        0.00051    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.20578        0.00000    -3089.73541        3.61120        0.02960        0.00062    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          3.13126        0.00000    -3089.73541        1.64787        0.06660        0.00147    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          3.05229        0.00000    -3089.73541        0.55357        1.21873        0.02261    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.76751        0.00000    -3089.73541        2.83724        1.21873        0.02372    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.76907        0.00000    -3089.73541        2.83724        1.21873        0.02216    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          2.97386        0.00000    -3089.73541        0.75730        1.09540        0.02065    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.32190        0.00000    -3089.73541        0.65066        3.31538        0.55926    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.18855        0.00000    -3089.73541        0.65066        3.31538        0.69261    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.55662        0.00000    -3089.73541        0.22934        3.31538        0.74586    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.50101        0.00000    -3089.73541        0.22934        3.31538        0.80147    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.17541        0.00000    -3089.73541        0.22934        3.31538        0.12707    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.77552        0.00000    -3089.73541        0.15729        2.86213        0.05226    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.13799        0.00000    -3089.73541        0.79534        2.86213        0.05173    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.13876        0.00000    -3089.73541        0.79534        2.86213        0.05097    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.67709        0.00000    -3088.28557        2.54842        0.14985        0.02201    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          2.07232        0.00000    -3088.28557        1.16379        0.14985        0.01141    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          2.07895        0.00000    -3088.28557        1.16379        0.14985        0.00478    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          2.11410        0.00000    -3088.28557        0.94178        0.32889        0.01260    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          2.14095        0.00000    -3088.28557        0.91797        0.32889        0.00956    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          1.68250        0.00000    -3088.28557        1.37660        0.32889        0.00938    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          3.90845       -9.05117    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 n          3.68069        0.00000    -3089.73541        1.04257        0.11840        0.00554    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.15759        0.00000    -3089.73541        4.56820        0.10874        0.01267    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.43291        0.00000    -3089.73541        4.29907        0.10874        0.00647    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.43475        0.00000    -3089.73541        4.29907        0.10874        0.00463    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.43604        0.00000    -3089.73541        4.29907        0.10874        0.00335    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.13177        0.00000    -3089.73541        4.60419        0.10874        0.00251    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.04029        0.00000    -3089.73541        4.69591        0.10874        0.00226    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          1.91103        0.00000    -3089.73541        2.82527        0.10874        0.00216    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          2.01397        0.00000    -3089.73541        0.34300        2.44219        0.04804    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          3.30273        0.00000    -3090.31456        1.39139        0.70187        0.03036    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 r          2.93366        0.00000    -3090.31456        1.39139        0.70187        0.39943    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 p          3.15006        0.00000    -3090.31456        1.39139        0.70187        0.18303    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 p          3.97372        0.00000    -3090.31456        1.16465        0.24373        0.04425    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 p          5.21171        0.00000    -3090.31456        0.19125        0.02238        0.00101    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 r          0.16595        0.00000    -3090.31456        0.13628        4.96882        0.15529    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 p          0.03647        0.00000    -3090.31456        0.13628        4.96882        0.28477    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 r          0.05434        0.00000    -3090.31456        0.13628        4.96882        0.26690    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 r          0.05434        0.00000    -3090.31456        0.13628        4.96882        0.26690    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 w          0.00054        0.00000    -3090.31456        0.13628        4.96882        0.32070    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 r          0.00054        0.00000    -3090.31456        0.13628        4.96882        0.32070    -3084.88821     2:C_1(3,0,0)+3:C_2(1,1,0)
 p          0.34236        0.00000    -3089.73541        3.47411        0.97864        0.05208    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.37326        0.00000    -3089.73541        3.47411        0.97864        0.02118    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.87366        0.00000    -3089.73541        2.75864        0.21049        0.00442    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.86576        0.00000    -3089.73541        2.75864        0.21049        0.01231    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          2.18361        0.00000    -3089.73541        1.63780        0.97864        0.04715    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          2.50041        0.00000    -3089.73541        1.34250        0.97864        0.02565    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          3.50641        0.00000    -3089.73541        0.34189        0.97864        0.02025    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          3.54966        0.00000    -3089.73541        1.29417        0.00329        0.00008    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          2.43497        0.00000    -3089.73541        1.29417        1.09540        0.02266    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          2.52646        0.00000    -3089.73541        2.31100        0.00740        0.00234    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.42798        0.00000    -3089.73541        0.46761        1.97414        0.97747    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.89505        0.00000    -3089.73541        1.69443        0.86847        0.38926    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.66780        0.00000    -3089.73541        2.89845        0.86847        0.41248    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.51806        0.00000    -3089.73541        2.97464        0.86847        0.48603    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.50394        0.00000    -3089.73541        2.97464        0.86847        0.50015    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.03729        0.00000    -3088.28557        1.08564        2.13858        0.13585    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          0.02225        0.00000    -3088.28557        1.08564        2.13858        0.15089    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.00063        0.00000    -3088.28557        1.08564        2.13858        0.17251    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.00063        0.00000    -3088.28557        1.08564        2.13858        0.17251    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.00063        0.00000    -3088.28557        1.08564        2.13858        0.17251    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 n          0.00063        0.00000    -3088.28557        1.08564        2.13858        0.17251    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.00063        0.00000    -3088.28557        1.08564        2.13858        0.17251    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 n          0.06204        0.00000    -3088.28557        1.08564        2.13858        0.11111    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          1.21597        0.00000    -3088.28557        0.69787        1.25059        0.23293    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          1.37319        0.00000    -3088.28557        0.69787        1.25059        0.07572    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.09415        0.00000    -3088.28557        1.98940        1.25059        0.06322    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          1.38620        0.00000    -3088.28557        0.70759        1.25059        0.05298    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.77138        0.00000    -3088.28557        1.33718        1.25059        0.03822    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          1.88416        0.00000    -3088.28557        1.33718        0.17287        0.00316    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          1.88448        0.00000    -3088.28557        1.33718        0.17287        0.00284    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          0.32361        0.00000    -3088.28557        1.33718        1.70219        0.03439    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.69197        0.00000    -3088.28557        0.97170        1.70219        0.03151    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.60697        0.00000    -3088.28557        2.61392        0.17287        0.00361    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          1.80539        0.00000    -3089.73541        3.02414        0.01665        0.00101    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.75689        0.00000    -3089.73541        4.07311        0.01665        0.00055    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.22963        0.00000    -3089.73541        4.60057        0.01665        0.00035    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          1.50119        0.00000    -3089.73541        2.09415        1.12561        0.12624    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.45017        0.00000    -3089.73541        3.46095        0.84195        0.09413    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.48303        0.00000    -3089.73541        2.47964        0.84195        0.04258    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.02227        0.00000    -3089.73541        2.95135        0.84195        0.03162    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          2.81943        0.00000    -3089.73541        1.16982        0.84195        0.01601    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.36169        0.00000    -3089.73541        1.93920        2.48720        0.05911    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.37044        0.00000    -3089.73541        1.93920        2.48720        0.05035    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.36781        0.00000    -3089.73541        1.93920        2.48720        0.05299    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.28764        0.00000    -3089.73541        4.42821        0.12847        0.00287    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.41815        0.00000    -3089.73541        4.42821        0.00082        0.00001    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.38356        0.00000    -3089.73541        4.42821        0.03474        0.00068    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.38352        0.00000    -3089.73541        4.42821        0.03474        0.00072    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.24273        0.00000    -3089.73541        4.42821        0.17287        0.00338    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.54506        0.00000    -3089.73541        4.12582        0.17287        0.00344    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.72435        0.00000    -3089.73541        4.11468        0.00740        0.00077    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.72116        0.00000    -3089.73541        4.11468        0.00740        0.00396    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          3.00887        0.00000    -3089.73541        1.82793        0.00740        0.00300    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.16490        0.00000    -3089.73541        3.67178        0.00740        0.00311    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          3.10354        0.00000    -3089.73541        1.73458        0.00740        0.00169    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.86702        0.00000    -3089.73541        2.97070        0.00740        0.00207    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.03718        0.00000    -3089.73541        3.79813        0.00740        0.00449    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.03825        0.00000    -3089.73541        3.79813        0.00740        0.00342    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.47647        0.00000    -3089.73541        3.35972        0.00740        0.00361    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.05320        0.00000    -3089.73541        0.56437        2.62472        1.60491    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.24412        0.00000    -3089.73541        1.14060        2.35339        1.10910    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.56381        0.00000    -3089.73541        1.14060        2.35339        0.78940    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.14205        0.00000    -3089.73541        1.14060        2.35339        1.21117    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.18339        0.00000    -3089.73541        1.14060        2.35339        0.16982    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          3.94044        0.00000    -3089.73541        0.63050        0.26640        0.00986    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.30983        0.00000    -3089.73541        3.82979        0.69148        0.01610    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.04228        0.00000    -3089.73541        4.09946        0.69148        0.01397    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.70352        0.00000    -3089.73541        3.43931        0.69148        0.01288    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          2.78241        0.00000    -3089.73541        1.35882        0.69148        0.01448    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.87808        0.00000    -3089.73541        3.26557        0.69148        0.01206    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.87508        0.00000    -3089.73541        3.26557        0.69148        0.01506    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.17112        0.00000    -3089.73541        3.96738        0.69148        0.01722    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.16067        0.00000    -3089.73541        3.96738        0.69148        0.02767    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.24115        0.00000    -3089.73541        0.32207        3.36780        0.91618    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.10623        0.00000    -3089.73541        0.32207        3.47386        0.94503    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.58102        0.00000    -3089.73541        0.32207        3.47386        0.47025    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.53595        0.00000    -3089.73541        0.32207        3.47386        0.51532    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.37624        0.00000    -3089.73541        0.32207        3.47386        0.67503    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.19331        0.00000    -3088.28557        3.12833        0.05262        0.02311    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          0.19579        0.00000    -3088.28557        3.12833        0.05262        0.02063    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.19769        0.00000    -3088.28557        3.12833        0.05262        0.01873    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.19314        0.00000    -3088.28557        3.12833        0.05262        0.02327    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          0.19373        0.00000    -3088.28557        3.12833        0.05262        0.02269    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 n          0.18798        0.00000    -3088.28557        3.12833        0.05262        0.02844    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          0.24966        0.00000    -3088.28557        3.12833        0.01665        0.00273    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          3.78517        0.00000    -3089.73541        0.28001        0.73999        0.04203    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.85774        0.00000    -3089.73541        3.33265        0.62180        0.03500    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.79472        0.00000    -3089.73541        3.33265        0.62180        0.09803    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          2.07822        0.00000    -3088.28557        1.31531        0.00329        0.00055    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          0.36686        0.00000    -3089.73541        4.47681        0.00329        0.00024    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.12923        0.00000    -3089.73541        4.70120        0.01316        0.00361    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.13177        0.00000    -3089.73541        4.70120        0.01316        0.00107    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.73952        0.00000    -3089.73541        4.09156        0.01316        0.00297    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.34423        0.00000    -3089.73541        4.18866        0.23762        0.07669    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.09338        0.00000    -3089.73541        3.37180        0.23762        0.14440    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.73871        0.00000    -3089.73541        0.18255        2.95998        0.96596    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          0.65210        0.00000    -3089.73541        0.18255        2.95998        1.05257    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.96992        0.00000    -3089.73541        1.97850        0.79015        0.10863    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.80482        0.00000    -3089.73541        1.97850        0.79015        0.27373    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          1.95623        0.00000    -3089.73541        1.97850        0.79015        0.12232    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.25925        0.00000    -3089.73541        3.34396        0.79015        0.45384    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.45108        0.00000    -3089.73541        3.34396        0.79015        0.26202    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.25400        0.00000    -3089.73541        3.34396        0.21049        0.03875    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 w          1.20778        0.00000    -3089.73541        3.34396        0.21049        0.08498    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          1.13665        0.00000    -3089.73541        3.55334        0.11840        0.03881    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.11371        0.00000    -3089.73541        4.50774        0.17287        0.05288    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.13650        0.00000    -3089.73541        4.50774        0.17287        0.03009    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          3.19816        0.00000    -3089.73541        0.69020        0.84195        0.11689    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          1.27274        0.00000    -3089.73541        2.70431        0.84195        0.02820    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 r          0.31000        0.00000    -3089.73541        3.66842        0.84195        0.02683    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.89572        0.00000    -3089.73541        3.09332        0.84195        0.01621    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.28887        0.00000    -3089.73541        3.69909        0.84195        0.01729    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          0.28962        0.00000    -3089.73541        3.69909        0.84195        0.01653    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 n          0.28923        0.00000    -3089.73541        3.69909        0.84195        0.01693    -3084.88821     2:C_1(3,0,0)+4:C_2(3,1,0)
 p          2.93803       -8.08075    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 r          0.55355       -5.69627    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 p          0.55355       -5.69627    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 w          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 p          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 r          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 r          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 r          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 r          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 p          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 r          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 p          5.61673      -10.75946    -3079.74548        0.00000        0.00000        0.00000    -3084.88821     1:C_1(1,0,0)+1:C_1(1,0,0)+1:C_1(1,0,0)
 p          0.53732        0.00000    -3088.28557        2.24799        0.57740        0.03466    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 n          0.54641        0.00000    -3088.28557        2.24799        0.57740        0.02556    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          1.24662        0.00000    -3088.28557        1.45445        0.64462        0.05168    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.70938        0.00000    -3088.28557        0.25552        1.85512        0.57733    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.08180        0.00000    -3088.28557        0.89099        1.85512        0.56945    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          0.63671        0.00000    -3088.28557        0.89099        1.34864        0.52103    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.71179        0.00000    -3088.28557        0.89099        1.34864        0.44595    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 w          0.18843        0.00000    -3088.28557        1.30897        1.34864        0.55132    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          2.00943        0.00000    -3088.28557        1.30897        0.05262        0.02634    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          0.56622        0.00000    -3088.28557        1.30897        1.21873        0.30345    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          0.45914        0.00000    -3088.28557        1.64926        1.21873        0.07023    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 r          1.72635        0.00000    -3088.28557        1.64926        0.02056        0.00120    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
 p          1.72342        0.00000    -3088.28557        1.64926        0.02056        0.00413    -3084.88821     1:C_1(1,0,0)+4:C_2(3,1,0)
