
# Curve 0 of 1, 10000 points
# Curve title: "FR(x)"
# x y type
-2.5887588759 0.0000000000  i
-2.5877587759 0.0000000000  i
-2.5867586759 0.0000000000  i
-2.5857585759 0.0000000000  i
-2.5847584758 0.0000000000  i
-2.5837583758 0.0000000000  i
-2.5827582758 0.0000000000  i
-2.5817581758 0.0000000000  i
-2.5807580758 0.0000000000  i
-2.5797579758 0.0000000000  i
-2.5787578758 0.0000000000  i
-2.5777577758 0.0000000000  i
-2.5767576758 0.0000000000  i
-2.5757575758 0.0000000000  i
-2.5747574757 0.0000000000  i
-2.5737573757 0.0000000000  i
-2.5727572757 0.0000000000  i
-2.5717571757 0.0000000000  i
-2.5707570757 0.0000000000  i
-2.5697569757 0.0000000000  i
-2.5687568757 0.0000000000  i
-2.5677567757 0.0000000000  i
-2.5667566757 0.0000000000  i
-2.5657565757 0.0000000000  i
-2.5647564756 0.0000000000  i
-2.5637563756 0.0000000000  i
-2.5627562756 0.0000000000  i
-2.5617561756 0.0000000000  i
-2.5607560756 0.0000000000  i
-2.5597559756 0.0000000000  i
-2.5587558756 0.0000000000  i
-2.5577557756 0.0000000000  i
-2.5567556756 0.0000000000  i
-2.5557555756 0.0000000000  i
-2.5547554755 0.0000000000  i
-2.5537553755 0.0000000000  i
-2.5527552755 0.0000000000  i
-2.5517551755 0.0000000000  i
-2.5507550755 0.0000000000  i
-2.5497549755 0.0000000000  i
-2.5487548755 0.0000000000  i
-2.5477547755 0.0000000000  i
-2.5467546755 0.0000000000  i
-2.5457545755 0.0000000000  i
-2.5447544754 0.0000000000  i
-2.5437543754 0.0000000000  i
-2.5427542754 0.0000000000  i
-2.5417541754 0.0000000000  i
-2.5407540754 0.0000000000  i
-2.5397539754 0.0000000000  i
-2.5387538754 0.0000000000  i
-2.5377537754 0.0000000000  i
-2.5367536754 0.0000000000  i
-2.5357535754 0.0000000000  i
-2.5347534753 0.0000000000  i
-2.5337533753 0.0000000000  i
-2.5327532753 0.0000000000  i
-2.5317531753 0.0000000000  i
-2.5307530753 0.0000000000  i
-2.5297529753 0.0000000000  i
-2.5287528753 0.0000000000  i
-2.5277527753 0.0000000000  i
-2.5267526753 0.0000000000  i
-2.5257525753 0.0000000000  i
-2.5247524752 0.0000000000  i
-2.5237523752 0.0000000000  i
-2.5227522752 0.0000000000  i
-2.5217521752 0.0000000000  i
-2.5207520752 0.0000000000  i
-2.5197519752 0.0000000000  i
-2.5187518752 0.0000000000  i
-2.5177517752 0.0000000000  i
-2.5167516752 0.0000000000  i
-2.5157515752 0.0000000000  i
-2.5147514751 0.0000000000  i
-2.5137513751 0.0000000000  i
-2.5127512751 0.0000000000  i
-2.5117511751 0.0000000000  i
-2.5107510751 0.0000000000  i
-2.5097509751 0.0000000000  i
-2.5087508751 0.0000000000  i
-2.5077507751 0.0000000000  i
-2.5067506751 0.0000000000  i
-2.5057505751 0.0000000000  i
-2.5047504750 0.0000000000  i
-2.5037503750 0.0000000000  i
-2.5027502750 0.0000000000  i
-2.5017501750 0.0000000000  i
-2.5007500750 0.0000000000  i
-2.4997499750 0.0000000000  i
-2.4987498750 0.0000000000  i
-2.4977497750 0.0000000000  i
-2.4967496750 0.0000000000  i
-2.4957495750 0.0000000000  i
-2.4947494749 0.0000000000  i
-2.4937493749 0.0000000000  i
-2.4927492749 0.0000000000  i
-2.4917491749 0.0000000000  i
-2.4907490749 0.0000000000  i
-2.4897489749 0.0000000000  i
-2.4887488749 0.0000000000  i
-2.4877487749 0.0000000000  i
-2.4867486749 0.0000000000  i
-2.4857485749 0.0000000000  i
-2.4847484748 0.0000000000  i
-2.4837483748 0.0000000000  i
-2.4827482748 0.0000000000  i
-2.4817481748 0.0000000000  i
-2.4807480748 0.0000000000  i
-2.4797479748 0.0000000000  i
-2.4787478748 0.0000000000  i
-2.4777477748 0.0000000000  i
-2.4767476748 0.0000000000  i
-2.4757475748 0.0000000000  i
-2.4747474747 0.0000000000  i
-2.4737473747 0.0000000000  i
-2.4727472747 0.0000000000  i
-2.4717471747 0.0000000000  i
-2.4707470747 0.0000000000  i
-2.4697469747 0.0000000000  i
-2.4687468747 0.0000000000  i
-2.4677467747 0.0000000000  i
-2.4667466747 0.0000000000  i
-2.4657465747 0.0000000000  i
-2.4647464746 0.0000000000  i
-2.4637463746 0.0000000000  i
-2.4627462746 0.0000000000  i
-2.4617461746 0.0000000000  i
-2.4607460746 0.0000000000  i
-2.4597459746 0.0000000000  i
-2.4587458746 0.0000000000  i
-2.4577457746 0.0000000000  i
-2.4567456746 0.0000000000  i
-2.4557455746 0.0000000000  i
-2.4547454745 0.0000000000  i
-2.4537453745 0.0000000000  i
-2.4527452745 0.0000000000  i
-2.4517451745 0.0000000000  i
-2.4507450745 0.0000000000  i
-2.4497449745 0.0000000000  i
-2.4487448745 0.0000000000  i
-2.4477447745 0.0000000000  i
-2.4467446745 0.0000000000  i
-2.4457445745 0.0000000000  i
-2.4447444744 0.0000000000  i
-2.4437443744 0.0000000000  i
-2.4427442744 0.0000000000  i
-2.4417441744 0.0000000000  i
-2.4407440744 0.0000000000  i
-2.4397439744 0.0000000000  i
-2.4387438744 0.0000000000  i
-2.4377437744 0.0000000000  i
-2.4367436744 0.0000000000  i
-2.4357435744 0.0000000000  i
-2.4347434743 0.0000000000  i
-2.4337433743 0.0000000000  i
-2.4327432743 0.0000000000  i
-2.4317431743 0.0000000000  i
-2.4307430743 0.0000000000  i
-2.4297429743 0.0000000000  i
-2.4287428743 0.0000000000  i
-2.4277427743 0.0000000000  i
-2.4267426743 0.0000000000  i
-2.4257425743 0.0000000000  i
-2.4247424742 0.0000000000  i
-2.4237423742 0.0000000000  i
-2.4227422742 0.0000000000  i
-2.4217421742 0.0000000000  i
-2.4207420742 0.0000000000  i
-2.4197419742 0.0000000000  i
-2.4187418742 0.0000000000  i
-2.4177417742 0.0000000000  i
-2.4167416742 0.0000000000  i
-2.4157415742 0.0000000000  i
-2.4147414741 0.0000000000  i
-2.4137413741 0.0000000000  i
-2.4127412741 0.0000000000  i
-2.4117411741 0.0000000000  i
-2.4107410741 0.0000000000  i
-2.4097409741 0.0000000000  i
-2.4087408741 0.0000000000  i
-2.4077407741 0.0000000000  i
-2.4067406741 0.0000000000  i
-2.4057405741 0.0000000000  i
-2.4047404740 0.0000000000  i
-2.4037403740 0.0000000000  i
-2.4027402740 0.0000000000  i
-2.4017401740 0.0000000000  i
-2.4007400740 0.0000000000  i
-2.3997399740 0.0000000000  i
-2.3987398740 0.0000000000  i
-2.3977397740 0.0000000000  i
-2.3967396740 0.0000000000  i
-2.3957395740 0.0000000000  i
-2.3947394739 0.0000000000  i
-2.3937393739 0.0000000000  i
-2.3927392739 0.0000000000  i
-2.3917391739 0.0000000000  i
-2.3907390739 0.0000000000  i
-2.3897389739 0.0000000000  i
-2.3887388739 0.0000000000  i
-2.3877387739 0.0000000000  i
-2.3867386739 0.0000000000  i
-2.3857385739 0.0000000000  i
-2.3847384738 0.0000000000  i
-2.3837383738 0.0000000000  i
-2.3827382738 0.0000000000  i
-2.3817381738 0.0000000000  i
-2.3807380738 0.0000000000  i
-2.3797379738 0.0000000000  i
-2.3787378738 0.0000000000  i
-2.3777377738 0.0000000000  i
-2.3767376738 0.0000000000  i
-2.3757375738 0.0000000000  i
-2.3747374737 0.0000000000  i
-2.3737373737 0.0000000000  i
-2.3727372737 0.0000000000  i
-2.3717371737 0.0000000000  i
-2.3707370737 0.0000000000  i
-2.3697369737 0.0000000000  i
-2.3687368737 0.0000000000  i
-2.3677367737 0.0000000000  i
-2.3667366737 0.0000000000  i
-2.3657365737 0.0000000000  i
-2.3647364736 0.0000000000  i
-2.3637363736 0.0000000000  i
-2.3627362736 0.0000000000  i
-2.3617361736 0.0000000000  i
-2.3607360736 0.0000000000  i
-2.3597359736 0.0000000000  i
-2.3587358736 0.0000000000  i
-2.3577357736 0.0000000000  i
-2.3567356736 0.0000000000  i
-2.3557355736 0.0000000000  i
-2.3547354735 0.0000000000  i
-2.3537353735 0.0000000000  i
-2.3527352735 0.0000000000  i
-2.3517351735 0.0000000000  i
-2.3507350735 0.0000000000  i
-2.3497349735 0.0000000000  i
-2.3487348735 0.0000000000  i
-2.3477347735 0.0000000000  i
-2.3467346735 0.0000000000  i
-2.3457345735 0.0000000000  i
-2.3447344734 0.0000000000  i
-2.3437343734 0.0000000000  i
-2.3427342734 0.0000000000  i
-2.3417341734 0.0000000000  i
-2.3407340734 0.0000000000  i
-2.3397339734 0.0000000000  i
-2.3387338734 0.0000000000  i
-2.3377337734 0.0000000000  i
-2.3367336734 0.0000000000  i
-2.3357335734 0.0000000000  i
-2.3347334733 0.0000000000  i
-2.3337333733 0.0000000000  i
-2.3327332733 0.0000000000  i
-2.3317331733 0.0000000000  i
-2.3307330733 0.0000000000  i
-2.3297329733 0.0000000000  i
-2.3287328733 0.0000000000  i
-2.3277327733 0.0000000000  i
-2.3267326733 0.0000000000  i
-2.3257325733 0.0000000000  i
-2.3247324732 0.0000000000  i
-2.3237323732 0.0000000000  i
-2.3227322732 0.0000000000  i
-2.3217321732 0.0000000000  i
-2.3207320732 0.0000000000  i
-2.3197319732 0.0000000000  i
-2.3187318732 0.0000000000  i
-2.3177317732 0.0000000000  i
-2.3167316732 0.0000000000  i
-2.3157315732 0.0000000000  i
-2.3147314731 0.0000000000  i
-2.3137313731 0.0000000000  i
-2.3127312731 0.0000000000  i
-2.3117311731 0.0000000000  i
-2.3107310731 0.0000000000  i
-2.3097309731 0.0000000000  i
-2.3087308731 0.0000000000  i
-2.3077307731 0.0000000000  i
-2.3067306731 0.0000000000  i
-2.3057305731 0.0000000000  i
-2.3047304730 0.0000000000  i
-2.3037303730 0.0000000000  i
-2.3027302730 0.0000000000  i
-2.3017301730 0.0000000000  i
-2.3007300730 0.0000000000  i
-2.2997299730 0.0000000000  i
-2.2987298730 0.0000000000  i
-2.2977297730 0.0000000000  i
-2.2967296730 0.0000000000  i
-2.2957295730 0.0000000000  i
-2.2947294729 0.0000000000  i
-2.2937293729 0.0000000000  i
-2.2927292729 0.0000000000  i
-2.2917291729 0.0000000000  i
-2.2907290729 0.0000000000  i
-2.2897289729 0.0000000000  i
-2.2887288729 0.0000000000  i
-2.2877287729 0.0000000000  i
-2.2867286729 0.0000000000  i
-2.2857285729 0.0000000000  i
-2.2847284728 0.0000000000  i
-2.2837283728 0.0000000000  i
-2.2827282728 0.0000000000  i
-2.2817281728 0.0000000000  i
-2.2807280728 0.0000000000  i
-2.2797279728 0.0000000000  i
-2.2787278728 0.0000000000  i
-2.2777277728 0.0000000000  i
-2.2767276728 0.0000000000  i
-2.2757275728 0.0000000000  i
-2.2747274727 0.0000000000  i
-2.2737273727 0.0000000000  i
-2.2727272727 0.0000000000  i
-2.2717271727 0.0000000000  i
-2.2707270727 0.0000000000  i
-2.2697269727 0.0000000000  i
-2.2687268727 0.0000000000  i
-2.2677267727 0.0000000000  i
-2.2667266727 0.0000000000  i
-2.2657265727 0.0000000000  i
-2.2647264726 0.0000000000  i
-2.2637263726 0.0000000000  i
-2.2627262726 0.0000000000  i
-2.2617261726 0.0000000000  i
-2.2607260726 0.0000000000  i
-2.2597259726 0.0000000000  i
-2.2587258726 0.0000000000  i
-2.2577257726 0.0000000000  i
-2.2567256726 0.0000000000  i
-2.2557255726 0.0000000000  i
-2.2547254725 0.0000000000  i
-2.2537253725 0.0000000000  i
-2.2527252725 0.0000000000  i
-2.2517251725 0.0000000000  i
-2.2507250725 0.0000000000  i
-2.2497249725 0.0000000000  i
-2.2487248725 0.0000000000  i
-2.2477247725 0.0000000000  i
-2.2467246725 0.0000000000  i
-2.2457245725 0.0000000000  i
-2.2447244724 0.0000000000  i
-2.2437243724 0.0000000000  i
-2.2427242724 0.0000000000  i
-2.2417241724 0.0000000000  i
-2.2407240724 0.0000000000  i
-2.2397239724 0.0000000000  i
-2.2387238724 0.0000000000  i
-2.2377237724 0.0000000000  i
-2.2367236724 0.0000000000  i
-2.2357235724 0.0000000000  i
-2.2347234723 0.0000000000  i
-2.2337233723 0.0000000000  i
-2.2327232723 0.0000000000  i
-2.2317231723 0.0000000000  i
-2.2307230723 0.0000000000  i
-2.2297229723 0.0000000000  i
-2.2287228723 0.0000000000  i
-2.2277227723 0.0000000000  i
-2.2267226723 0.0000000000  i
-2.2257225723 0.0000000000  i
-2.2247224722 0.0000000000  i
-2.2237223722 0.0000000000  i
-2.2227222722 0.0000000000  i
-2.2217221722 0.0000000000  i
-2.2207220722 0.0000000000  i
-2.2197219722 0.0000000000  i
-2.2187218722 0.0000000000  i
-2.2177217722 0.0000000000  i
-2.2167216722 0.0000000000  i
-2.2157215722 0.0000000000  i
-2.2147214721 0.0000000000  i
-2.2137213721 0.0000000000  i
-2.2127212721 0.0000000000  i
-2.2117211721 0.0000000000  i
-2.2107210721 0.0000000000  i
-2.2097209721 0.0000000000  i
-2.2087208721 0.0000000000  i
-2.2077207721 0.0000000000  i
-2.2067206721 0.0000000000  i
-2.2057205721 0.0000000000  i
-2.2047204720 0.0000000000  i
-2.2037203720 0.0000000000  i
-2.2027202720 0.0000000000  i
-2.2017201720 0.0000000000  i
-2.2007200720 0.0000000000  i
-2.1997199720 0.0000000000  i
-2.1987198720 0.0000000000  i
-2.1977197720 0.0000000000  i
-2.1967196720 0.0000000000  i
-2.1957195720 0.0000000000  i
-2.1947194719 0.0000000000  i
-2.1937193719 0.0000000000  i
-2.1927192719 0.0000000000  i
-2.1917191719 0.0000000000  i
-2.1907190719 0.0000000000  i
-2.1897189719 0.0000000000  i
-2.1887188719 0.0000000000  i
-2.1877187719 0.0000000000  i
-2.1867186719 0.0000000000  i
-2.1857185719 0.0000000000  i
-2.1847184718 0.0000000000  i
-2.1837183718 0.0000000000  i
-2.1827182718 0.0000000000  i
-2.1817181718 0.0000000000  i
-2.1807180718 0.0000000000  i
-2.1797179718 0.0000000000  i
-2.1787178718 0.0000000000  i
-2.1777177718 0.0000000000  i
-2.1767176718 0.0000000000  i
-2.1757175718 0.0000000000  i
-2.1747174717 0.0000000000  i
-2.1737173717 0.0000000000  i
-2.1727172717 0.0000000000  i
-2.1717171717 0.0000000000  i
-2.1707170717 0.0000000000  i
-2.1697169717 0.0000000000  i
-2.1687168717 0.0000000000  i
-2.1677167717 0.0000000000  i
-2.1667166717 0.0000000000  i
-2.1657165717 0.0000000000  i
-2.1647164716 0.0000000000  i
-2.1637163716 0.0000000000  i
-2.1627162716 0.0000000000  i
-2.1617161716 0.0000000000  i
-2.1607160716 0.0000000000  i
-2.1597159716 0.0000000000  i
-2.1587158716 0.0000000000  i
-2.1577157716 0.0000000000  i
-2.1567156716 0.0000000000  i
-2.1557155716 0.0000000000  i
-2.1547154715 0.0000000000  i
-2.1537153715 0.0000000000  i
-2.1527152715 0.0000000000  i
-2.1517151715 0.0000000000  i
-2.1507150715 0.0000000000  i
-2.1497149715 0.0000000000  i
-2.1487148715 0.0000000000  i
-2.1477147715 0.0000000000  i
-2.1467146715 0.0000000000  i
-2.1457145715 0.0000000000  i
-2.1447144714 0.0000000000  i
-2.1437143714 0.0000000000  i
-2.1427142714 0.0000000000  i
-2.1417141714 0.0000000000  i
-2.1407140714 0.0000000000  i
-2.1397139714 0.0000000000  i
-2.1387138714 0.0000000000  i
-2.1377137714 0.0000000000  i
-2.1367136714 0.0000000000  i
-2.1357135714 0.0000000000  i
-2.1347134713 0.0000000000  i
-2.1337133713 0.0000000000  i
-2.1327132713 0.0000000000  i
-2.1317131713 0.0000000000  i
-2.1307130713 0.0000000000  i
-2.1297129713 0.0000000000  i
-2.1287128713 0.0000000000  i
-2.1277127713 0.0000000000  i
-2.1267126713 0.0000000000  i
-2.1257125713 0.0000000000  i
-2.1247124712 0.0000000000  i
-2.1237123712 0.0000000000  i
-2.1227122712 0.0000000000  i
-2.1217121712 0.0000000000  i
-2.1207120712 0.0000000000  i
-2.1197119712 0.0000000000  i
-2.1187118712 0.0000000000  i
-2.1177117712 0.0000000000  i
-2.1167116712 0.0000000000  i
-2.1157115712 0.0000000000  i
-2.1147114711 0.0000000000  i
-2.1137113711 0.0000000000  i
-2.1127112711 0.0000000000  i
-2.1117111711 0.0000000000  i
-2.1107110711 0.0000000000  i
-2.1097109711 0.0000000000  i
-2.1087108711 0.0000000000  i
-2.1077107711 0.0000000000  i
-2.1067106711 0.0000000000  i
-2.1057105711 0.0000000000  i
-2.1047104710 0.0000000000  i
-2.1037103710 0.0000000000  i
-2.1027102710 0.0000000000  i
-2.1017101710 0.0000000000  i
-2.1007100710 0.0000000000  i
-2.0997099710 0.0000000000  i
-2.0987098710 0.0000000000  i
-2.0977097710 0.0000000000  i
-2.0967096710 0.0000000000  i
-2.0957095710 0.0000000000  i
-2.0947094709 0.0000000000  i
-2.0937093709 0.0000000000  i
-2.0927092709 0.0000000000  i
-2.0917091709 0.0000000000  i
-2.0907090709 0.0000000000  i
-2.0897089709 0.0000000000  i
-2.0887088709 0.0000000000  i
-2.0877087709 0.0000000000  i
-2.0867086709 0.0000000000  i
-2.0857085709 0.0000000000  i
-2.0847084708 0.0000000000  i
-2.0837083708 0.0000000000  i
-2.0827082708 0.0000000000  i
-2.0817081708 0.0000000000  i
-2.0807080708 0.0000000000  i
-2.0797079708 0.0000000000  i
-2.0787078708 0.0000000000  i
-2.0777077708 0.0000000000  i
-2.0767076708 0.0000000000  i
-2.0757075708 0.0000000000  i
-2.0747074707 0.0000000000  i
-2.0737073707 0.0000000000  i
-2.0727072707 0.0000000000  i
-2.0717071707 0.0000000000  i
-2.0707070707 0.0000000000  i
-2.0697069707 0.0000000000  i
-2.0687068707 0.0000000000  i
-2.0677067707 0.0000000000  i
-2.0667066707 0.0000000000  i
-2.0657065707 0.0000000000  i
-2.0647064706 0.0000000000  i
-2.0637063706 0.0000000000  i
-2.0627062706 0.0000000000  i
-2.0617061706 0.0000000000  i
-2.0607060706 0.0000000000  i
-2.0597059706 0.0000000000  i
-2.0587058706 0.0000000000  i
-2.0577057706 0.0000000000  i
-2.0567056706 0.0000000000  i
-2.0557055706 0.0000000000  i
-2.0547054705 0.0000000000  i
-2.0537053705 0.0000000000  i
-2.0527052705 0.0000000000  i
-2.0517051705 0.0000000000  i
-2.0507050705 0.0000000000  i
-2.0497049705 0.0000000000  i
-2.0487048705 0.0000000000  i
-2.0477047705 0.0000000000  i
-2.0467046705 0.0000000000  i
-2.0457045705 0.0000000000  i
-2.0447044704 0.0000000000  i
-2.0437043704 0.0000000000  i
-2.0427042704 0.0000000000  i
-2.0417041704 0.0000000000  i
-2.0407040704 0.0000000000  i
-2.0397039704 0.0000000000  i
-2.0387038704 0.0000000000  i
-2.0377037704 0.0000000000  i
-2.0367036704 0.0000000000  i
-2.0357035704 0.0000000000  i
-2.0347034703 0.0000000000  i
-2.0337033703 0.0000000000  i
-2.0327032703 0.0000000000  i
-2.0317031703 0.0000000000  i
-2.0307030703 0.0000000000  i
-2.0297029703 0.0000000000  i
-2.0287028703 0.0000000000  i
-2.0277027703 0.0000000000  i
-2.0267026703 0.0000000000  i
-2.0257025703 0.0000000000  i
-2.0247024702 0.0000000000  i
-2.0237023702 0.0000000000  i
-2.0227022702 0.0000000000  i
-2.0217021702 0.0000000000  i
-2.0207020702 0.0000000000  i
-2.0197019702 0.0000000000  i
-2.0187018702 0.0000000000  i
-2.0177017702 0.0000000000  i
-2.0167016702 0.0000000000  i
-2.0157015702 0.0000000000  i
-2.0147014701 0.0000000000  i
-2.0137013701 0.0000000000  i
-2.0127012701 0.0000000000  i
-2.0117011701 0.0000000000  i
-2.0107010701 0.0000000000  i
-2.0097009701 0.0000000000  i
-2.0087008701 0.0000000000  i
-2.0077007701 0.0000000000  i
-2.0067006701 0.0000000000  i
-2.0057005701 0.0000000000  i
-2.0047004700 0.0000000000  i
-2.0037003700 0.0000000000  i
-2.0027002700 0.0000000000  i
-2.0017001700 0.0000000000  i
-2.0007000700 0.0000000000  i
-1.9996999700 0.0000000000  i
-1.9986998700 0.0000000000  i
-1.9976997700 0.0000000000  i
-1.9966996700 0.0000000000  i
-1.9956995700 0.0000000000  i
-1.9946994699 0.0000000000  i
-1.9936993699 0.0000000000  i
-1.9926992699 0.0000000000  i
-1.9916991699 0.0000000000  i
-1.9906990699 0.0000000000  i
-1.9896989699 0.0000000000  i
-1.9886988699 0.0000000000  i
-1.9876987699 0.0000000000  i
-1.9866986699 0.0000000000  i
-1.9856985699 0.0000000000  i
-1.9846984698 0.0000000000  i
-1.9836983698 0.0000000000  i
-1.9826982698 0.0000000000  i
-1.9816981698 0.0000000000  i
-1.9806980698 0.0000000000  i
-1.9796979698 0.0000000000  i
-1.9786978698 0.0000000000  i
-1.9776977698 0.0000000000  i
-1.9766976698 0.0000000000  i
-1.9756975698 0.0000000000  i
-1.9746974697 0.0000000000  i
-1.9736973697 0.0000000000  i
-1.9726972697 0.0000000000  i
-1.9716971697 0.0000000000  i
-1.9706970697 0.0000000000  i
-1.9696969697 0.0000000000  i
-1.9686968697 0.0000000000  i
-1.9676967697 0.0000000000  i
-1.9666966697 0.0000000000  i
-1.9656965697 0.0000000000  i
-1.9646964696 0.0000000000  i
-1.9636963696 0.0000000000  i
-1.9626962696 0.0000000000  i
-1.9616961696 0.0000000000  i
-1.9606960696 0.0000000000  i
-1.9596959696 0.0000000000  i
-1.9586958696 0.0000000000  i
-1.9576957696 0.0000000000  i
-1.9566956696 0.0000000000  i
-1.9556955696 0.0000000000  i
-1.9546954695 0.0000000000  i
-1.9536953695 0.0000000000  i
-1.9526952695 0.0000000000  i
-1.9516951695 0.0000000000  i
-1.9506950695 0.0000000000  i
-1.9496949695 0.0000000000  i
-1.9486948695 0.0000000000  i
-1.9476947695 0.0000000000  i
-1.9466946695 0.0000000000  i
-1.9456945695 0.0000000000  i
-1.9446944694 0.0000000000  i
-1.9436943694 0.0000000000  i
-1.9426942694 0.0000000000  i
-1.9416941694 0.0000000000  i
-1.9406940694 0.0000000000  i
-1.9396939694 0.0000000000  i
-1.9386938694 0.0000000000  i
-1.9376937694 0.0000000000  i
-1.9366936694 0.0000000000  i
-1.9356935694 0.0000000000  i
-1.9346934693 0.0000000000  i
-1.9336933693 0.0000000000  i
-1.9326932693 0.0000000000  i
-1.9316931693 0.0000000000  i
-1.9306930693 0.0000000000  i
-1.9296929693 0.0000000000  i
-1.9286928693 0.0000000000  i
-1.9276927693 0.0000000000  i
-1.9266926693 0.0000000000  i
-1.9256925693 0.0000000000  i
-1.9246924692 0.0000000000  i
-1.9236923692 0.0000000000  i
-1.9226922692 0.0000000000  i
-1.9216921692 0.0000000000  i
-1.9206920692 0.0000000000  i
-1.9196919692 0.0000000000  i
-1.9186918692 0.0000000000  i
-1.9176917692 0.0000000000  i
-1.9166916692 0.0000000000  i
-1.9156915692 0.0000000000  i
-1.9146914691 0.0000000000  i
-1.9136913691 0.0000000000  i
-1.9126912691 0.0000000000  i
-1.9116911691 0.0000000000  i
-1.9106910691 0.0000000000  i
-1.9096909691 0.0000000000  i
-1.9086908691 0.0000000000  i
-1.9076907691 0.0000000000  i
-1.9066906691 0.0000000000  i
-1.9056905691 0.0000000000  i
-1.9046904690 0.0000000000  i
-1.9036903690 0.0000000000  i
-1.9026902690 0.0000000000  i
-1.9016901690 0.0000000000  i
-1.9006900690 0.0000000000  i
-1.8996899690 0.0000000000  i
-1.8986898690 0.0000000000  i
-1.8976897690 0.0000000000  i
-1.8966896690 0.0000000000  i
-1.8956895690 0.0000000000  i
-1.8946894689 0.0000000000  i
-1.8936893689 0.0000000000  i
-1.8926892689 0.0000000000  i
-1.8916891689 0.0000000000  i
-1.8906890689 0.0000000000  i
-1.8896889689 0.0000000000  i
-1.8886888689 0.0000000000  i
-1.8876887689 0.0000000000  i
-1.8866886689 0.0000000000  i
-1.8856885689 0.0000000000  i
-1.8846884688 0.0000000000  i
-1.8836883688 0.0000000000  i
-1.8826882688 0.0000000000  i
-1.8816881688 0.0000000000  i
-1.8806880688 0.0000000000  i
-1.8796879688 0.0000000000  i
-1.8786878688 0.0000000000  i
-1.8776877688 0.0000000000  i
-1.8766876688 0.0000000000  i
-1.8756875688 0.0000000000  i
-1.8746874687 0.0000000000  i
-1.8736873687 0.0000000000  i
-1.8726872687 0.0000000000  i
-1.8716871687 0.0000000000  i
-1.8706870687 0.0000000000  i
-1.8696869687 0.0000000000  i
-1.8686868687 0.0000000000  i
-1.8676867687 0.0000000000  i
-1.8666866687 0.0000000000  i
-1.8656865687 0.0000000000  i
-1.8646864686 0.0000000000  i
-1.8636863686 0.0000000000  i
-1.8626862686 0.0000000000  i
-1.8616861686 0.0000000000  i
-1.8606860686 0.0000000000  i
-1.8596859686 0.0000000000  i
-1.8586858686 0.0000000000  i
-1.8576857686 0.0000000000  i
-1.8566856686 0.0000000000  i
-1.8556855686 0.0000000000  i
-1.8546854685 0.0000000000  i
-1.8536853685 0.0000000000  i
-1.8526852685 0.0000000000  i
-1.8516851685 0.0000000000  i
-1.8506850685 0.0000000000  i
-1.8496849685 0.0000000000  i
-1.8486848685 0.0000000000  i
-1.8476847685 0.0000000000  i
-1.8466846685 0.0000000000  i
-1.8456845685 0.0000000000  i
-1.8446844684 0.0000000000  i
-1.8436843684 0.0000000000  i
-1.8426842684 0.0000000000  i
-1.8416841684 0.0000000000  i
-1.8406840684 0.0000000000  i
-1.8396839684 0.0000000000  i
-1.8386838684 0.0000000000  i
-1.8376837684 0.0000000000  i
-1.8366836684 0.0000000000  i
-1.8356835684 0.0000000000  i
-1.8346834683 0.0000000000  i
-1.8336833683 0.0000000000  i
-1.8326832683 0.0000000000  i
-1.8316831683 0.0000000000  i
-1.8306830683 0.0000000000  i
-1.8296829683 0.0000000000  i
-1.8286828683 0.0000000000  i
-1.8276827683 0.0000000000  i
-1.8266826683 0.0000000000  i
-1.8256825683 0.0000000000  i
-1.8246824682 0.0000000000  i
-1.8236823682 0.0000000000  i
-1.8226822682 0.0000000000  i
-1.8216821682 0.0000000000  i
-1.8206820682 0.0000000000  i
-1.8196819682 0.0000000000  i
-1.8186818682 0.0000000000  i
-1.8176817682 0.0000000000  i
-1.8166816682 0.0000000000  i
-1.8156815682 0.0000000000  i
-1.8146814681 0.0000000000  i
-1.8136813681 0.0000000000  i
-1.8126812681 0.0000000000  i
-1.8116811681 0.0000000000  i
-1.8106810681 0.0000000000  i
-1.8096809681 0.0000000000  i
-1.8086808681 0.0000000000  i
-1.8076807681 0.0000000000  i
-1.8066806681 0.0000000000  i
-1.8056805681 0.0000000000  i
-1.8046804680 0.0000000000  i
-1.8036803680 0.0000000000  i
-1.8026802680 0.0000000000  i
-1.8016801680 0.0000000000  i
-1.8006800680 0.0000000000  i
-1.7996799680 0.0000000000  i
-1.7986798680 0.0000000000  i
-1.7976797680 0.0000000000  i
-1.7966796680 0.0000000000  i
-1.7956795680 0.0000000000  i
-1.7946794679 0.0000000000  i
-1.7936793679 0.0000000000  i
-1.7926792679 0.0000000000  i
-1.7916791679 0.0000000000  i
-1.7906790679 0.0000000000  i
-1.7896789679 0.0000000000  i
-1.7886788679 0.0000000000  i
-1.7876787679 0.0000000000  i
-1.7866786679 0.0000000000  i
-1.7856785679 0.0000000000  i
-1.7846784678 0.0000000000  i
-1.7836783678 0.0000000000  i
-1.7826782678 0.0000000000  i
-1.7816781678 0.0000000000  i
-1.7806780678 0.0000000000  i
-1.7796779678 0.0000000000  i
-1.7786778678 0.0000000000  i
-1.7776777678 0.0000000000  i
-1.7766776678 0.0000000000  i
-1.7756775678 0.0000000000  i
-1.7746774677 0.0000000000  i
-1.7736773677 0.0000000000  i
-1.7726772677 0.0000000000  i
-1.7716771677 0.0000000000  i
-1.7706770677 0.0000000000  i
-1.7696769677 0.0000000000  i
-1.7686768677 0.0000000000  i
