# Complex Numerical Function
# X
# Tue May 26 13:43:55 2015
   -0.2676636941E+01   -0.7194807228E+01   -0.5330799468E+01
   -0.2657787385E+01   -0.4603731361E+01   -0.5049093560E+01
   -0.2638937829E+01   -0.1701365953E+01   -0.4714230377E+01
   -0.2620088273E+01    0.1427233815E+01   -0.4328361025E+01
   -0.2601238717E+01    0.4688174986E+01   -0.3894172730E+01
   -0.2582389161E+01    0.7981364953E+01   -0.3414872787E+01
   -0.2563539605E+01    0.1120338884E+02   -0.2894167017E+01
   -0.2544690049E+01    0.1425054406E+02   -0.2336232866E+01
   -0.2525840493E+01    0.1702194373E+02   -0.1745687289E+01
   -0.2506990938E+01    0.1942259652E+02   -0.1127549672E+01
   -0.2488141382E+01    0.2136636993E+02   -0.4872000524E+00
   -0.2469291826E+01    0.2277874521E+02    0.1696670090E+00
   -0.2450442270E+01    0.2359927723E+02    0.8370925345E+00
   -0.2431592714E+01    0.2378367943E+02    0.1508906769E+01
   -0.2412743158E+01    0.2330546421E+02    0.2178785882E+01
   -0.2393893602E+01    0.2215708106E+02    0.2840311213E+01
   -0.2375044046E+01    0.2035050901E+02    0.3487030511E+01
   -0.2356194490E+01    0.1791727547E+02    0.4112520577E+01
   -0.2337344934E+01    0.1490789074E+02    0.4710450725E+01
   -0.2318495378E+01    0.1139070456E+02    0.5274646400E+01
   -0.2299645822E+01    0.7450208901E+01    0.5799152360E+01
   -0.2280796267E+01    0.3184828233E+01    0.6278294738E+01
   -0.2261946711E+01   -0.1295745114E+01    0.6706741367E+01
   -0.2243097155E+01   -0.5873598381E+01    0.7079559720E+01
   -0.2224247599E+01   -0.1042594346E+02    0.7392271845E+01
   -0.2205398043E+01   -0.1482866418E+02    0.7640905699E+01
   -0.2186548487E+01   -0.1895996253E+02    0.7822042291E+01
   -0.2167698931E+01   -0.2270399595E+02    0.7932858113E+01
   -0.2148849375E+01   -0.2595439623E+02    0.7971162334E+01
   -0.2129999819E+01   -0.2861756230E+02    0.7935428324E+01
   -0.2111150263E+01   -0.3061562436E+02    0.7824819080E+01
   -0.2092300707E+01   -0.3188898507E+02    0.7639206217E+01
   -0.2073451151E+01   -0.3239835464E+02    0.7379182229E+01
   -0.2054601595E+01   -0.3212621079E+02    0.7046065797E+01
   -0.2035752040E+01   -0.3107763078E+02    0.6641899975E+01
   -0.2016902484E+01   -0.2928046075E+02    0.6169443181E+01
   -0.1998052928E+01   -0.2678480725E+02    0.5632152963E+01
   -0.1979203372E+01   -0.2366185588E+02    0.5034162598E+01
   -0.1960353816E+01   -0.2000204258E+02    0.4380250664E+01
   -0.1941504260E+01   -0.1591262266E+02    0.3675803772E+01
   -0.1922654704E+01   -0.1151470198E+02    0.2926772752E+01
   -0.1903805148E+01   -0.6939811401E+01    0.2139622621E+01
   -0.1884955592E+01   -0.2326121025E+01    0.1321276762E+01
   -0.1866106036E+01    0.2185597463E+01    0.4790557900E+00
   -0.1847256480E+01    0.6456142440E+01   -0.3793883682E+00
   -0.1828406924E+01    0.1035206465E+02   -0.1246142563E+01
   -0.1809557368E+01    0.1374973472E+02   -0.2113106052E+01
   -0.1790707813E+01    0.1653917202E+02   -0.2972066973E+01
   -0.1771858257E+01    0.1862751682E+02   -0.3814780926E+01
   -0.1753008701E+01    0.1994203642E+02   -0.4633050922E+01
   -0.1734159145E+01    0.2043256890E+02   -0.5418807890E+01
   -0.1715309589E+01    0.2007332348E+02   -0.6164190966E+01
   -0.1696460033E+01    0.1886397517E+02   -0.6861626742E+01
   -0.1677610477E+01    0.1683001139E+02   -0.7503906680E+01
   -0.1658760921E+01    0.1402231077E+02   -0.8084261877E+01
   -0.1639911365E+01    0.1051595663E+02   -0.8596434418E+01
   -0.1621061809E+01    0.6408311406E+01   -0.9034744548E+01
   -0.1602212253E+01    0.1816400198E+01   -0.9394152946E+01
   -0.1583362697E+01   -0.3126326399E+01   -0.9670317418E+01
   -0.1564513141E+01   -0.8273760824E+01   -0.9859643376E+01
   -0.1545663586E+01   -0.1347133184E+02   -0.9959327529E+01
   -0.1526814030E+01   -0.1856050197E+02   -0.9967394259E+01
   -0.1507964474E+01   -0.2338343782E+02   -0.9882724255E+01
